0,0.10088,0.10749,0.10315,0.12237,0.11879,0.1218,0.12145,0.11742,0.11925,0.12001,0.11694,0.12272,0.12491,0.12683,0.12317,0.12203,0.12411,0.12231,0.12383,0.118,0.11554,0.11639,0.11412,0.11917,0.1215,0.12351,0.11732,0.13201,0.15077,0.14253,0.14466,0.13311,0.13813,0.13945,0.13292,0.13028,0.14014,0.13654,0.13631,0.13313,0.13604,0.13806,0.13035,0.13354,0.1317,0.12778,0.1281
0.10098,0,0.10231,0.097476,0.11619,0.11482,0.11545,0.11244,0.10952,0.11234,0.11448,0.10699,0.11697,0.11668,0.11585,0.11721,0.11808,0.11751,0.11478,0.11499,0.1125,0.10878,0.10485,0.10588,0.11355,0.1147,0.11726,0.11046,0.12271,0.14097,0.13219,0.13226,0.12506,0.13021,0.13179,0.12871,0.12464,0.14096,0.13287,0.12583,0.12691,0.12701,0.12838,0.13175,0.12589,0.12393,0.11858,0.12275
0.10785,0.10123,0,0.10568,0.12147,0.11907,0.11621,0.1216,0.11247,0.11506,0.11535,0.11421,0.12208,0.1185,0.12052,0.12162,0.12041,0.12251,0.12084,0.12199,0.11587,0.11246,0.11234,0.11097,0.11487,0.11643,0.11959,0.11663,0.1275,0.1445,0.13369,0.13634,0.12913,0.13081,0.13772,0.12827,0.12807,0.14433,0.13815,0.13178,0.13047,0.13447,0.13541,0.1335,0.12851,0.1278,0.12157,0.12587
0.10314,0.097334,0.10535,0,0.12072,0.11867,0.12062,0.12178,0.11405,0.11633,0.11957,0.11467,0.12087,0.12081,0.12429,0.12026,0.1222,0.12329,0.1205,0.12186,0.11857,0.1117,0.11487,0.11174,0.11825,0.11894,0.11998,0.11621,0.12741,0.14916,0.13742,0.14204,0.12989,0.1306,0.14067,0.12911,0.13421,0.13995,0.13502,0.13203,0.13155,0.13709,0.13754,0.13613,0.12909,0.12899,0.12543,0.1261
0.12428,0.11595,0.12299,0.11808,0,0.1264,0.1192,0.12161,0.128,0.13165,0.1339,0.12861,0.13655,0.13593,0.13679,0.13869,0.13463,0.13494,0.13561,0.13406,0.12952,0.12619,0.12623,0.12406,0.13371,0.13258,0.13643,0.12965,0.13981,0.1611,0.15148,0.15231,0.14402,0.14586,0.15296,0.14205,0.1429,0.16037,0.15315,0.14882,0.14731,0.15059,0.15015,0.14952,0.14153,0.14044,0.13555,0.13921
0.11845,0.11421,0.11897,0.11685,0.12657,0,0.12284,0.12724,0.12385,0.12681,0.12671,0.12375,0.13202,0.13323,0.13386,0.13573,0.13264,0.13573,0.13162,0.13083,0.12428,0.12417,0.12454,0.12098,0.13091,0.12948,0.13157,0.12628,0.138,0.15623,0.14772,0.15193,0.14602,0.1431,0.14702,0.14207,0.14244,0.15641,0.15213,0.14308,0.14319,0.14564,0.14301,0.14617,0.13961,0.13804,0.13432,0.13535
0.12129,0.11289,0.11927,0.11872,0.11965,0.12279,0,0.12978,0.12747,0.12857,0.13167,0.128,0.13333,0.13379,0.13669,0.13454,0.13526,0.13332,0.13313,0.13334,0.12781,0.12552,0.12522,0.12325,0.12592,0.13007,0.13203,0.13048,0.14205,0.15887,0.14881,0.15075,0.14149,0.14237,0.15006,0.14201,0.14703,0.15735,0.15261,0.14633,0.14584,0.14709,0.14719,0.1479,0.14163,0.13972,0.13551,0.13789
0.12299,0.11438,0.12077,0.11922,0.12172,0.12806,0.12891,0,0.12663,0.13081,0.13134,0.1294,0.13472,0.13497,0.13836,0.13483,0.13709,0.13701,0.13543,0.13572,0.12871,0.12515,0.12664,0.12448,0.13293,0.13256,0.13595,0.13087,0.13947,0.16032,0.14783,0.15116,0.14487,0.14369,0.1519,0.13795,0.14407,0.15917,0.15149,0.15115,0.14739,0.14911,0.14356,0.14507,0.14167,0.13881,0.13559,0.13353
0.11874,0.10904,0.11685,0.11561,0.12596,0.12412,0.1256,0.12697,0,0.11052,0.11695,0.11222,0.1307,0.12396,0.13297,0.12908,0.12789,0.12815,0.12392,0.12674,0.12153,0.11853,0.11676,0.11728,0.12303,0.12061,0.12726,0.12299,0.13101,0.15265,0.14076,0.13849,0.13348,0.13219,0.14363,0.13149,0.13796,0.15038,0.14753,0.14034,0.13715,0.13821,0.14186,0.1419,0.13359,0.13391,0.12778,0.13095
0.1185,0.11389,0.1178,0.11785,0.13354,0.12491,0.13073,0.13147,0.11346,0,0.11564,0.12011,0.13019,0.12993,0.12999,0.13318,0.13268,0.13249,0.12861,0.1304,0.12443,0.12137,0.1181,0.11958,0.12939,0.12464,0.13389,0.12358,0.13298,0.15226,0.14517,0.14616,0.13959,0.14215,0.14738,0.1406,0.14126,0.15084,0.14758,0.14085,0.13729,0.1418,0.14553,0.14451,0.13708,0.13498,0.13302,0.13326
0.12403,0.11619,0.11448,0.12042,0.13255,0.1277,0.13232,0.1313,0.12053,0.1175,0,0.11978,0.13365,0.13308,0.13502,0.13703,0.13316,0.13413,0.12853,0.13005,0.12754,0.12398,0.12225,0.12182,0.13074,0.12893,0.13546,0.12668,0.13549,0.15534,0.14799,0.14879,0.14334,0.14167,0.14874,0.14348,0.14263,0.15824,0.15057,0.1433,0.13945,0.14708,0.1497,0.14416,0.13797,0.13762,0.13353,0.13905
0.11777,0.10925,0.11528,0.11401,0.12916,0.12567,0.12754,0.12914,0.11372,0.11691,0.11834,0,0.12971,0.12759,0.1309,0.13174,0.12904,0.12974,0.12653,0.1263,0.12386,0.1198,0.11729,0.12008,0.12555,0.12596,0.13164,0.12351,0.13242,0.15507,0.14202,0.13683,0.13469,0.13594,0.1443,0.13622,0.14027,0.14854,0.14958,0.14212,0.13676,0.1429,0.14216,0.14087,0.13304,0.13146,0.12994,0.13434
0.12371,0.11669,0.12119,0.12153,0.13727,0.13519,0.13274,0.1347,0.12877,0.1304,0.13531,0.12998,0,0.13367,0.13233,0.1303,0.13765,0.13594,0.13822,0.13461,0.13217,0.13025,0.12764,0.12629,0.13411,0.13261,0.13698,0.13026,0.14581,0.16441,0.14956,0.15789,0.14581,0.15199,0.15389,0.15168,0.15101,0.15817,0.15181,0.14524,0.14472,0.14898,0.14795,0.14923,0.14705,0.14625,0.13919,0.14373
0.12489,0.11899,0.12347,0.1233,0.13836,0.13209,0.13562,0.13457,0.12861,0.13006,0.1346,0.13274,0.13264,0,0.13796,0.13607,0.14046,0.13899,0.13811,0.13728,0.13328,0.13096,0.12713,0.12829,0.1351,0.13525,0.13898,0.12801,0.14334,0.16472,0.15736,0.15542,0.1511,0.15063,0.15546,0.15125,0.1506,0.15514,0.1522,0.14673,0.14802,0.14922,0.15055,0.152,0.14917,0.14785,0.14118,0.14517
0.12602,0.11951,0.12325,0.12536,0.14006,0.13493,0.13574,0.14051,0.1338,0.13231,0.13378,0.13334,0.13383,0.13829,0,0.13958,0.13732,0.14237,0.13891,0.13984,0.13378,0.13083,0.13,0.12889,0.13485,0.13605,0.13775,0.13212,0.14871,0.16371,0.15287,0.1564,0.15399,0.15208,0.15583,0.15046,0.15128,0.15993,0.15614,0.14871,0.14894,0.15081,0.15526,0.15391,0.14898,0.15048,0.13987,0.14666
0.12666,0.11984,0.12366,0.12366,0.138,0.13697,0.13667,0.13708,0.13214,0.13322,0.13675,0.13327,0.13277,0.1389,0.13888,0,0.13643,0.13858,0.13953,0.13706,0.13057,0.1283,0.12731,0.12976,0.13608,0.1369,0.13909,0.13129,0.14665,0.16796,0.15252,0.15875,0.14575,0.15086,0.15531,0.14884,0.14826,0.15554,0.15256,0.15036,0.14854,0.15107,0.15412,0.15216,0.14737,0.14681,0.13817,0.14373
0.12371,0.1171,0.12041,0.12032,0.13678,0.13095,0.13264,0.13518,0.12872,0.13062,0.13222,0.13009,0.13702,0.1367,0.13845,0.13753,0,0.12073,0.12923,0.12988,0.12892,0.12687,0.12572,0.12533,0.13036,0.13009,0.13409,0.12944,0.14189,0.15993,0.1495,0.15097,0.14457,0.14607,0.1513,0.14119,0.14319,0.15473,0.15022,0.1444,0.14305,0.15065,0.15099,0.14957,0.14203,0.14375,0.13302,0.13902
0.12448,0.11744,0.12244,0.12047,0.13444,0.13196,0.13195,0.13516,0.12786,0.12882,0.13246,0.12809,0.13523,0.1363,0.13891,0.13806,0.1211,0,0.13231,0.12802,0.13026,0.12697,0.12611,0.12506,0.13226,0.13192,0.13604,0.12741,0.14286,0.15681,0.14778,0.15214,0.14306,0.14756,0.15147,0.14399,0.14781,0.15993,0.15509,0.14619,0.14586,0.14887,0.14982,0.15103,0.1411,0.14183,0.13648,0.1388
0.12535,0.11621,0.12115,0.12363,0.13345,0.13449,0.13425,0.13755,0.12672,0.1307,0.13285,0.12591,0.13831,0.1375,0.13932,0.13913,0.12908,0.13378,0,0.12769,0.13172,0.12754,0.12576,0.12238,0.13156,0.13078,0.13706,0.13218,0.14292,0.15893,0.15003,0.15367,0.14459,0.14843,0.15044,0.14573,0.13983,0.15959,0.15371,0.14225,0.14769,0.1458,0.15052,0.14924,0.1423,0.14248,0.13651,0.14012
0.12507,0.11656,0.122,0.12334,0.13654,0.13284,0.13484,0.13557,0.12585,0.13071,0.13509,0.12756,0.13598,0.13511,0.14111,0.13758,0.13027,0.12826,0.12742,0,0.13057,0.12937,0.12341,0.12575,0.1303,0.12888,0.13544,0.12649,0.13609,0.16254,0.14817,0.14748,0.14405,0.14437,0.15201,0.14235,0.14117,0.15469,0.15362,0.14627,0.14189,0.14905,0.15036,0.14815,0.14451,0.13856,0.13734,0.13776
0.11999,0.11167,0.11598,0.11517,0.12766,0.12396,0.1277,0.12918,0.11902,0.12119,0.12589,0.12292,0.13078,0.13298,0.13225,0.13266,0.12729,0.13087,0.12713,0.12948,0,0.11457,0.12011,0.11348,0.12924,0.12374,0.13042,0.12853,0.1346,0.1478,0.14353,0.14456,0.13627,0.13661,0.14325,0.13315,0.139,0.15381,0.14651,0.14292,0.13921,0.1418,0.14486,0.14294,0.13459,0.13558,0.13133,0.13329
0.11538,0.10724,0.11483,0.10972,0.12651,0.12517,0.12574,0.12623,0.11527,0.11914,0.12344,0.11958,0.12773,0.12873,0.12984,0.13004,0.1247,0.12848,0.1256,0.12687,0.11371,0,0.11743,0.10445,0.12448,0.12493,0.12819,0.12177,0.12983,0.15097,0.13726,0.13953,0.13442,0.13526,0.14314,0.13482,0.13782,0.14595,0.14493,0.14028,0.13441,0.13761,0.13815,0.14192,0.13043,0.13577,0.12681,0.13188
0.11697,0.10755,0.11423,0.11477,0.12909,0.12375,0.12513,0.12521,0.11554,0.11956,0.12249,0.11478,0.12816,0.12713,0.12532,0.12885,0.12782,0.12762,0.12316,0.12274,0.11995,0.11318,0,0.1123,0.12558,0.12383,0.12748,0.12091,0.12973,0.15081,0.14103,0.13946,0.1313,0.13875,0.14255,0.13246,0.13368,0.15082,0.14471,0.13873,0.13303,0.13944,0.1424,0.1396,0.13296,0.13232,0.12256,0.12836
0.11366,0.10697,0.11176,0.11169,0.12428,0.11887,0.12094,0.12402,0.11418,0.11868,0.11932,0.11372,0.12686,0.12307,0.12555,0.12561,0.12502,0.12617,0.11712,0.12347,0.11348,0.10371,0.11074,0,0.12267,0.11962,0.12567,0.1207,0.12704,0.1451,0.13673,0.13838,0.12984,0.12943,0.14064,0.12999,0.1343,0.14788,0.13926,0.13614,0.13477,0.13764,0.13925,0.13733,0.13137,0.12826,0.12428,0.12805
0.1191,0.11458,0.11859,0.11858,0.13396,0.13071,0.12966,0.13361,0.12343,0.12767,0.13197,0.12801,0.13215,0.13182,0.13487,0.13641,0.13064,0.13494,0.13193,0.13246,0.12901,0.12582,0.12339,0.12274,0,0.12381,0.12738,0.11348,0.13939,0.16142,0.14934,0.15376,0.14067,0.14525,0.15147,0.14561,0.14134,0.1533,0.15041,0.14426,0.14277,0.14721,0.15067,0.14549,0.13734,0.14216,0.13317,0.13926
0.12133,0.11399,0.11846,0.11774,0.13518,0.13091,0.13248,0.1337,0.12509,0.12535,0.13139,0.12521,0.1343,0.13262,0.13611,0.13616,0.13305,0.1359,0.13125,0.13304,0.12596,0.12575,0.12253,0.12269,0.12582,0,0.12456,0.12051,0.13451,0.15701,0.14811,0.15261,0.14332,0.14444,0.15112,0.14559,0.13991,0.15346,0.14929,0.1452,0.1401,0.14499,0.14874,0.14673,0.14214,0.13784,0.13523,0.1383
0.1239,0.11859,0.11967,0.12205,0.13818,0.13411,0.13602,0.13594,0.12567,0.12793,0.13421,0.12893,0.13381,0.13331,0.13959,0.13744,0.13567,0.13997,0.13588,0.13852,0.13207,0.1283,0.12827,0.1261,0.12843,0.12567,0,0.1141,0.14248,0.16111,0.15326,0.15374,0.14692,0.14516,0.1513,0.14663,0.14378,0.15476,0.14748,0.14881,0.14705,0.14601,0.15295,0.14832,0.14651,0.14453,0.13476,0.14316
0.11956,0.10973,0.11579,0.11669,0.13246,0.12762,0.13097,0.1287,0.1253,0.12212,0.12884,0.12431,0.12898,0.12882,0.13051,0.12989,0.12977,0.13232,0.13193,0.1305,0.1238,0.12179,0.12023,0.12065,0.11438,0.12083,0.11382,0,0.13887,0.15879,0.14539,0.15112,0.14473,0.14356,0.14656,0.14581,0.13898,0.14536,0.1435,0.14079,0.14102,0.14489,0.14126,0.1437,0.14154,0.14159,0.13283,0.1364
0.13537,0.12622,0.13015,0.12949,0.14429,0.1416,0.14116,0.14477,0.13261,0.13594,0.14125,0.13317,0.14627,0.14476,0.14702,0.14482,0.14495,0.14589,0.14221,0.14284,0.13772,0.13511,0.13057,0.1354,0.13932,0.13672,0.1412,0.13692,0,0.16841,0.1508,0.15838,0.15486,0.15431,0.15787,0.15171,0.1479,0.16094,0.15517,0.15142,0.15109,0.15486,0.15684,0.15634,0.15019,0.15116,0.14279,0.14743
0.15342,0.14612,0.15141,0.14908,0.16489,0.16057,0.16442,0.16193,0.15722,0.15877,0.16337,0.1586,0.16776,0.16453,0.16502,0.16755,0.16573,0.16691,0.16036,0.16466,0.15569,0.15488,0.15628,0.15475,0.16209,0.16354,0.16605,0.15974,0.16809,0,0.17257,0.17362,0.17884,0.17744,0.18123,0.17511,0.17448,0.18685,0.1855,0.17867,0.17422,0.1776,0.17891,0.1769,0.17283,0.17364,0.16531,0.16653
0.1431,0.13778,0.14113,0.14036,0.15223,0.15154,0.1524,0.15512,0.1448,0.14823,0.15238,0.14475,0.15464,0.15555,0.15317,0.1542,0.15422,0.15478,0.15225,0.15083,0.14968,0.1474,0.14292,0.14505,0.15006,0.14991,0.15363,0.14643,0.15097,0.17304,0,0.14365,0.16822,0.16596,0.16928,0.16346,0.16298,0.17598,0.17329,0.16232,0.16648,0.166,0.16778,0.16659,0.16243,0.16399,0.15481,0.15825
0.14585,0.13842,0.14153,0.14405,0.15645,0.15523,0.15624,0.15583,0.14715,0.14741,0.1553,0.14697,0.15772,0.15984,0.15927,0.15776,0.15661,0.15748,0.15496,0.15304,0.15063,0.14849,0.14437,0.14721,0.15244,0.15374,0.15522,0.15277,0.15945,0.17278,0.14368,0,0.16678,0.1671,0.1731,0.1627,0.1668,0.17781,0.17117,0.16561,0.16402,0.16994,0.17247,0.16874,0.16445,0.1625,0.15451,0.15797
0.14039,0.13192,0.1369,0.13646,0.14963,0.14628,0.14744,0.15074,0.14076,0.14445,0.14537,0.14143,0.15126,0.15184,0.15453,0.15397,0.14921,0.14944,0.14786,0.14916,0.14473,0.14053,0.14063,0.14028,0.14579,0.14672,0.15002,0.14429,0.15475,0.17371,0.1616,0.16723,0,0.15643,0.16249,0.14527,0.16057,0.17061,0.16818,0.15768,0.1574,0.16279,0.16293,0.16302,0.15549,0.15475,0.14856,0.15248
0.14056,0.13167,0.1334,0.13685,0.15044,0.14575,0.14829,0.14734,0.13842,0.14184,0.1464,0.1413,0.1506,0.15126,0.15035,0.15006,0.14939,0.15164,0.14751,0.15156,0.1427,0.14003,0.13758,0.13976,0.14646,0.14755,0.14756,0.14328,0.15226,0.17413,0.16371,0.16804,0.1549,0,0.16344,0.14708,0.15585,0.17111,0.16691,0.16273,0.16085,0.16484,0.1625,0.16393,0.15523,0.15482,0.15041,0.1521
0.14005,0.13532,0.13995,0.13943,0.15473,0.15106,0.15256,0.15321,0.14609,0.1472,0.15163,0.14817,0.15393,0.15416,0.15488,0.15594,0.15287,0.15246,0.15277,0.1513,0.14799,0.14535,0.14272,0.14212,0.15012,0.15132,0.15278,0.14503,0.16121,0.18024,0.16712,0.17178,0.16445,0.16379,0,0.15946,0.16346,0.17647,0.1683,0.1626,0.16129,0.16218,0.16886,0.16688,0.16182,0.16312,0.15443,0.15801
0.13656,0.13243,0.13535,0.136,0.14886,0.14755,0.14583,0.14892,0.14061,0.14402,0.14796,0.14087,0.1494,0.15146,0.14716,0.15398,0.14482,0.14876,0.14792,0.1492,0.14251,0.14039,0.14198,0.13744,0.14448,0.14833,0.14836,0.14456,0.15366,0.17222,0.16254,0.17033,0.14617,0.14654,0.15962,0,0.15613,0.16848,0.16751,0.16095,0.16056,0.16209,0.16273,0.15982,0.15517,0.15758,0.15009,0.1507
0.13473,0.1301,0.13597,0.13557,0.14859,0.1481,0.14632,0.14857,0.1413,0.14183,0.14582,0.14012,0.14891,0.15045,0.14749,0.15198,0.14748,0.15087,0.14962,0.14706,0.14316,0.14063,0.13817,0.14033,0.14672,0.1449,0.14784,0.14584,0.15745,0.17413,0.16318,0.1683,0.16069,0.16293,0.16686,0.15669,0,0.15757,0.15713,0.14874,0.1596,0.16282,0.16203,0.16078,0.15638,0.15108,0.14886,0.15153
0.15291,0.1435,0.14912,0.14703,0.16465,0.16397,0.1595,0.16141,0.15337,0.15347,0.16221,0.15543,0.16595,0.16402,0.16153,0.16664,0.16242,0.166,0.16376,0.16101,0.15928,0.15535,0.14672,0.15203,0.15708,0.16183,0.1627,0.15595,0.16871,0.18803,0.17544,0.18205,0.17646,0.176,0.17888,0.17491,0.16058,0,0.17141,0.1599,0.17393,0.17876,0.17942,0.17307,0.17079,0.17111,0.16288,0.16886
0.14458,0.1403,0.14055,0.14144,0.15958,0.15594,0.15738,0.15572,0.14767,0.14991,0.15343,0.14814,0.15794,0.15911,0.15902,0.15814,0.15786,0.15744,0.15586,0.15394,0.15246,0.15047,0.14212,0.14733,0.1535,0.15387,0.15617,0.15239,0.16386,0.18582,0.17258,0.16944,0.16937,0.1695,0.1754,0.17125,0.15738,0.16862,0,0.1547,0.16723,0.16699,0.17298,0.16975,0.16569,0.16565,0.15825,0.16134
0.13868,0.13232,0.13729,0.13618,0.14932,0.14809,0.14465,0.15238,0.13848,0.1422,0.14535,0.145,0.14764,0.1503,0.14787,0.15222,0.15203,0.14837,0.14759,0.14749,0.14654,0.14089,0.13895,0.13987,0.14562,0.14615,0.14827,0.14429,0.15802,0.1755,0.1661,0.1687,0.16046,0.16305,0.16361,0.16171,0.15085,0.16198,0.15433,0,0.15842,0.16029,0.16244,0.1605,0.15739,0.1583,0.1519,0.15402
0.13973,0.13218,0.13516,0.13566,0.14976,0.14665,0.1479,0.1487,0.13838,0.14142,0.14504,0.14065,0.14884,0.14956,0.15195,0.15165,0.15347,0.14985,0.14944,0.14804,0.14534,0.14089,0.14061,0.13584,0.14713,0.14682,0.14877,0.14477,0.15487,0.1733,0.16533,0.16513,0.16131,0.15995,0.1671,0.15809,0.16269,0.17113,0.16942,0.15739,0,0.13703,0.15018,0.14776,0.15313,0.15467,0.14807,0.15283
0.13989,0.13284,0.1376,0.13921,0.1524,0.14777,0.14837,0.15214,0.142,0.14443,0.14837,0.14516,0.15186,0.15122,0.15314,0.15403,0.15051,0.15129,0.15081,0.15209,0.14647,0.14281,0.1436,0.14153,0.1496,0.14608,0.1502,0.14484,0.15658,0.175,0.16629,0.17196,0.15875,0.16001,0.16664,0.15737,0.16351,0.17514,0.16527,0.15845,0.13772,0,0.15589,0.14756,0.15935,0.15968,0.14855,0.15503
0.14022,0.13328,0.13683,0.13736,0.15051,0.14642,0.14875,0.14987,0.14451,0.14583,0.14928,0.14618,0.15071,0.15107,0.15301,0.15397,0.15279,0.1528,0.15074,0.15303,0.14704,0.14467,0.13945,0.14461,0.14998,0.14741,0.15165,0.14542,0.15727,0.1759,0.1668,0.16978,0.16077,0.16219,0.16696,0.16324,0.16369,0.17471,0.1644,0.16234,0.14677,0.15618,0,0.14392,0.15867,0.1593,0.14833,0.15343
0.13146,0.13125,0.13677,0.13582,0.14976,0.1474,0.14517,0.1481,0.1424,0.14154,0.14781,0.14399,0.15022,0.15005,0.15116,0.15187,0.15218,0.15132,0.15023,0.15057,0.14553,0.14216,0.13833,0.13807,0.14737,0.14461,0.15046,0.14253,0.1585,0.17453,0.163,0.16584,0.15942,0.16219,0.16645,0.16199,0.16239,0.17031,0.16899,0.15851,0.14752,0.14808,0.1431,0,0.15826,0.15911,0.14912,0.15441
0.13572,0.12807,0.13107,0.12947,0.14574,0.14145,0.14382,0.14547,0.13641,0.13437,0.14373,0.14015,0.14702,0.144,0.14578,0.14953,0.14451,0.14649,0.14506,0.14417,0.14114,0.13351,0.13636,0.13238,0.14119,0.14333,0.14673,0.1413,0.15045,0.16956,0.16289,0.16435,0.15712,0.15515,0.16231,0.15128,0.15372,0.16996,0.16197,0.15811,0.15579,0.15997,0.15894,0.15864,0,0.12522,0.13085,0.13531
0.13699,0.12432,0.13,0.13104,0.14489,0.14203,0.14714,0.14583,0.13416,0.13662,0.14361,0.13599,0.14768,0.14781,0.14902,0.14543,0.14478,0.14731,0.14486,0.14403,0.14076,0.13623,0.13487,0.13183,0.14295,0.14234,0.1464,0.14125,0.14924,0.16889,0.1642,0.16489,0.15437,0.15685,0.1635,0.15252,0.15962,0.16949,0.16715,0.15556,0.15385,0.15794,0.15982,0.158,0.1247,0,0.13392,0.14121
0.12682,0.11974,0.12363,0.12119,0.13784,0.1345,0.13544,0.13448,0.12463,0.12764,0.13366,0.12906,0.13908,0.13743,0.13781,0.13818,0.13173,0.13688,0.13699,0.13473,0.12984,0.12857,0.12602,0.12563,0.13393,0.13404,0.13369,0.13357,0.13999,0.16208,0.14778,0.15206,0.14174,0.1492,0.15242,0.14446,0.1442,0.15755,0.15451,0.15057,0.14369,0.14965,0.1475,0.14806,0.12816,0.13439,0,0.11007
0.13074,0.12612,0.12798,0.12936,0.14229,0.14064,0.14161,0.13706,0.13354,0.13242,0.1394,0.13495,0.14362,0.14189,0.14459,0.14491,0.13965,0.14213,0.13794,0.14321,0.13806,0.13356,0.13282,0.13207,0.1415,0.13831,0.14141,0.13867,0.14598,0.16876,0.15876,0.16061,0.15093,0.14828,0.15846,0.14963,0.15432,0.16467,0.1617,0.1529,0.14965,0.15231,0.15389,0.155,0.13113,0.13895,0.10978,0
